"Time","yolo-server-6b58946cb4-5922k / default / PKG","yolo-server-99847bd7d-pfn7h / default / PKG","yolo-server-6b58946cb4-5922k / default / DRAM","yolo-server-99847bd7d-pfn7h / default / DRAM","yolo-server-6b58946cb4-5922k / default / OTHER","yolo-server-99847bd7d-pfn7h / default / OTHER","yolo-server-6b58946cb4-5922k / default / GPU","yolo-server-99847bd7d-pfn7h / default / GPU"
2024-08-08 00:45:10,52.2,,0,,0,,0,
2024-08-08 00:45:20,52.2,,0,,0,,0,
2024-08-08 00:45:30,52.2,,0,,0,,0,
2024-08-08 00:45:40,52.3,,0,,0,,0,
2024-08-08 00:45:50,52.3,,0,,0,,0,
2024-08-08 00:46:00,52.3,,0,,0,,0,
2024-08-08 00:46:10,52.2,,0,,0,,0,
2024-08-08 00:46:20,52.2,,0,,0,,0,
2024-08-08 00:46:30,52.2,,0,,0,,0,
2024-08-08 00:46:40,52.2,,0,,0,,0,
2024-08-08 00:46:50,52.2,,0,,0,,0,
2024-08-08 00:47:00,52.2,,0,,0,,0,
2024-08-08 00:47:10,51.5,,0,,0,,0,
2024-08-08 00:47:20,51.5,,0,,0,,0,
2024-08-08 00:47:30,51.5,,0,,0,,0,
2024-08-08 00:47:40,52.2,,0,,0,,0,
2024-08-08 00:47:50,52.2,,0,,0,,0,
2024-08-08 00:48:00,52.2,,0,,0,,0,
2024-08-08 00:48:10,52.2,,0,,0,,0,
2024-08-08 00:48:20,52.2,,0,,0,,0,
2024-08-08 00:48:30,52.2,,0,,0,,0,
2024-08-08 00:48:40,52.2,,0,,0,,0,
2024-08-08 00:48:50,52.2,,0,,0,,0,
2024-08-08 00:49:00,52.2,,0,,0,,0,
2024-08-08 00:49:10,52.1,,0,,0,,0,
2024-08-08 00:49:20,52.1,,0,,0,,0,
2024-08-08 00:49:30,52.1,,0,,0,,0,
2024-08-08 00:49:40,52.2,,0,,0,,0,
2024-08-08 00:49:50,52.2,,0,,0,,0,
2024-08-08 00:50:00,52.2,,0,,0,,0,
2024-08-08 00:50:10,52.6,,0,,0,,0,
2024-08-08 00:50:20,52.6,,0,,0,,0,
2024-08-08 00:50:30,52.6,,0,,0,,0,
2024-08-08 00:50:40,52.2,,0,,0,,0,
2024-08-08 00:50:50,52.2,,0,,0,,0,
2024-08-08 00:51:00,52.2,,0,,0,,0,
2024-08-08 00:51:10,51.2,,0,,0,,0,
2024-08-08 00:51:20,51.2,,0,,0,,0,
2024-08-08 00:51:30,51.2,,0,,0,,0,
2024-08-08 00:51:40,52.0,,0,,0,,0,
2024-08-08 00:51:50,52.0,,0,,0,,0,
2024-08-08 00:52:00,52.0,,0,,0,,0,
2024-08-08 00:52:10,51.8,,0,,0,,0,
2024-08-08 00:52:20,51.8,,0,,0,,0,
2024-08-08 00:52:30,51.8,,0,,0,,0,
2024-08-08 00:52:40,51.8,,0,,0,,0,
2024-08-08 00:52:50,51.8,,0,,0,,0,
2024-08-08 00:53:00,51.8,,0,,0,,0,
2024-08-08 00:53:10,52.2,,0,,0,,0,
2024-08-08 00:53:20,52.2,,0,,0,,0,
2024-08-08 00:53:30,52.2,,0,,0,,0,
2024-08-08 00:53:40,52.1,,0,,0,,0,
2024-08-08 00:53:50,52.1,,0,,0,,0,
2024-08-08 00:54:00,52.1,,0,,0,,0,
2024-08-08 00:54:10,52.2,,0,,0,,0,
2024-08-08 00:54:20,52.2,,0,,0,,0,
2024-08-08 00:54:30,52.2,,0,,0,,0,
2024-08-08 00:54:40,52.2,,0,,0,,0,
2024-08-08 00:54:50,52.2,,0,,0,,0,
2024-08-08 00:55:00,52.2,,0,,0,,0,
2024-08-08 00:55:10,52.3,,0,,0,,0,
2024-08-08 00:55:20,52.3,,0,,0,,0,
2024-08-08 00:55:30,52.3,,0,,0,,0,
2024-08-08 00:55:40,52.3,,0,,0,,0,
2024-08-08 00:55:50,52.3,,0,,0,,0,
2024-08-08 00:56:00,52.3,,0,,0,,0,
2024-08-08 00:56:10,51.8,,0,,0,,0,
2024-08-08 00:56:20,51.8,,0,,0,,0,
2024-08-08 00:56:30,51.8,,0,,0,,0,
2024-08-08 00:56:40,6.00,,0,,0,,0,
2024-08-08 00:56:50,6.00,,0,,0,,0,
2024-08-08 00:57:00,6.00,,0,,0,,0,
2024-08-08 00:57:10,0.231,,0,,0,,0,
2024-08-08 00:57:20,0.231,,0,,0,,0,
2024-08-08 00:57:30,0.231,,0,,0,,0,
2024-08-08 00:57:40,0.221,,0,,0,,0,
2024-08-08 00:57:50,0.221,,0,,0,,0,
2024-08-08 00:58:00,0.221,,0,,0,,0,
2024-08-08 00:58:10,0.227,,0,,0,,0,
2024-08-08 00:58:20,0.227,,0,,0,,0,
2024-08-08 00:58:30,0.227,,0,,0,,0,
2024-08-08 00:58:40,0.252,,0,,0,,0,
2024-08-08 00:58:50,0.252,,0,,0,,0,
2024-08-08 00:59:00,0.252,,0,,0,,0,
2024-08-08 00:59:10,0.242,,0,,0,,0,
2024-08-08 00:59:20,0.242,,0,,0,,0,
2024-08-08 00:59:30,0.242,,0,,0,,0,
2024-08-08 00:59:40,118,,0,,0,,0,
2024-08-08 00:59:50,118,,0,,0,,0,
2024-08-08 01:00:00,118,,0,,0,,0,
2024-08-08 01:00:10,74.8,,0,,0,,0,
2024-08-08 01:00:20,74.8,,0,,0,,0,
2024-08-08 01:00:30,74.8,,0,,0,,0,
2024-08-08 01:00:40,63.8,,0,,0,,0,
2024-08-08 01:00:50,63.8,,0,,0,,0,
2024-08-08 01:01:00,63.8,,0,,0,,0,
2024-08-08 01:01:10,51.5,,0,,0,,0,
2024-08-08 01:01:20,51.5,,0,,0,,0,
2024-08-08 01:01:30,51.5,,0,,0,,0,
2024-08-08 01:01:40,52.0,,0,,0,,0,
2024-08-08 01:01:50,52.0,,0,,0,,0,
2024-08-08 01:02:00,52.0,,0,,0,,0,
2024-08-08 01:02:10,51.9,,0,,0,,0,
2024-08-08 01:02:20,51.9,,0,,0,,0,
2024-08-08 01:02:30,51.9,,0,,0,,0,
2024-08-08 01:02:40,52.1,,0,,0,,0,
2024-08-08 01:02:50,52.1,,0,,0,,0,
2024-08-08 01:03:00,52.1,,0,,0,,0,
2024-08-08 01:03:10,52.2,,0,,0,,0,
2024-08-08 01:03:20,52.2,,0,,0,,0,
2024-08-08 01:03:30,52.2,,0,,0,,0,
2024-08-08 01:03:40,52.1,,0,,0,,0,
2024-08-08 01:03:50,52.1,,0,,0,,0,
2024-08-08 01:04:00,52.1,,0,,0,,0,
2024-08-08 01:04:10,52.0,,0,,0,,0,
2024-08-08 01:04:20,52.0,,0,,0,,0,
2024-08-08 01:04:30,52.0,,0,,0,,0,
2024-08-08 01:04:40,51.8,,0,,0,,0,
2024-08-08 01:04:50,51.8,,0,,0,,0,
2024-08-08 01:05:00,51.8,,0,,0,,0,
2024-08-08 01:05:10,52.1,,0,,0,,0,
2024-08-08 01:05:20,52.1,,0,,0,,0,
2024-08-08 01:05:30,52.1,,0,,0,,0,
2024-08-08 01:05:40,52.1,,0,,0,,0,
2024-08-08 01:05:50,52.1,,0,,0,,0,
2024-08-08 01:06:00,52.1,,0,,0,,0,
2024-08-08 01:06:10,51.7,,0,,0,,0,
2024-08-08 01:06:20,51.7,,0,,0,,0,
2024-08-08 01:06:30,51.7,,0,,0,,0,
2024-08-08 01:06:40,52.0,,0,,0,,0,
2024-08-08 01:06:50,52.0,,0,,0,,0,
2024-08-08 01:07:00,52.0,,0,,0,,0,
2024-08-08 01:07:10,51.6,,0,,0,,0,
2024-08-08 01:07:20,51.6,,0,,0,,0,
2024-08-08 01:07:30,51.6,,0,,0,,0,
2024-08-08 01:07:40,52.3,,0,,0,,0,
2024-08-08 01:07:50,52.3,,0,,0,,0,
2024-08-08 01:08:00,52.3,,0,,0,,0,
2024-08-08 01:08:10,52.1,,0,,0,,0,
2024-08-08 01:08:20,52.1,,0,,0,,0,
2024-08-08 01:08:30,52.1,,0,,0,,0,
2024-08-08 01:08:40,52.3,,0,,0,,0,
2024-08-08 01:08:50,52.3,,0,,0,,0,
2024-08-08 01:09:00,52.3,,0,,0,,0,
2024-08-08 01:09:10,52.1,,0,,0,,0,
2024-08-08 01:09:20,52.1,,0,,0,,0,
2024-08-08 01:09:30,52.1,,0,,0,,0,
2024-08-08 01:09:40,52.2,,0,,0,,0,
2024-08-08 01:09:50,52.2,,0,,0,,0,
2024-08-08 01:10:00,52.2,,0,,0,,0,
2024-08-08 01:10:10,51.9,,0,,0,,0,
2024-08-08 01:10:20,51.9,,0,,0,,0,
2024-08-08 01:10:30,51.9,,0,,0,,0,
2024-08-08 01:10:40,52.0,,0,,0,,0,
2024-08-08 01:10:50,52.0,,0,,0,,0,
2024-08-08 01:11:00,52.0,,0,,0,,0,
2024-08-08 01:11:10,51.8,,0,,0,,0,
2024-08-08 01:11:20,51.8,,0,,0,,0,
2024-08-08 01:11:30,51.8,,0,,0,,0,
2024-08-08 01:11:40,52.1,,0,,0,,0,
2024-08-08 01:11:50,52.1,,0,,0,,0,
2024-08-08 01:12:00,52.1,,0,,0,,0,
2024-08-08 01:12:10,52.3,,0,,0,,0,
2024-08-08 01:12:20,52.3,,0,,0,,0,
2024-08-08 01:12:30,52.3,,0,,0,,0,
2024-08-08 01:12:40,52.5,,0,,0,,0,
2024-08-08 01:12:50,52.5,,0,,0,,0,
2024-08-08 01:13:00,52.5,,0,,0,,0,
2024-08-08 01:13:10,52.0,,0,,0,,0,
2024-08-08 01:13:20,52.0,,0,,0,,0,
2024-08-08 01:13:30,52.0,,0,,0,,0,
2024-08-08 01:13:40,52.0,,0,,0,,0,
2024-08-08 01:13:50,52.0,,0,,0,,0,
2024-08-08 01:14:00,52.0,,0,,0,,0,
2024-08-08 01:14:10,52.1,,0,,0,,0,
2024-08-08 01:14:20,52.1,,0,,0,,0,
2024-08-08 01:14:30,52.1,,0,,0,,0,
2024-08-08 01:14:40,52.4,,0,,0,,0,
2024-08-08 01:14:50,52.4,,0,,0,,0,
2024-08-08 01:15:00,52.4,,0,,0,,0,
2024-08-08 01:15:10,52.2,,0,,0,,0,
2024-08-08 01:15:20,52.2,,0,,0,,0,
2024-08-08 01:15:30,52.2,,0,,0,,0,
2024-08-08 01:15:40,34.7,,0,,0,,0,
2024-08-08 01:15:50,34.7,,0,,0,,0,
2024-08-08 01:16:00,34.7,,0,,0,,0,
2024-08-08 01:16:10,0.235,,0,,0,,0,
2024-08-08 01:16:20,0.235,,0,,0,,0,
2024-08-08 01:16:30,0.235,,0,,0,,0,
2024-08-08 01:16:40,0.225,,0,,0,,0,
2024-08-08 01:16:50,0.225,,0,,0,,0,
2024-08-08 01:17:00,0.225,,0,,0,,0,
2024-08-08 01:17:10,0.226,,0,,0,,0,
2024-08-08 01:17:20,0.226,,0,,0,,0,
2024-08-08 01:17:30,0.226,,0,,0,,0,
2024-08-08 01:17:40,0.199,,0,,0,,0,
2024-08-08 01:17:50,0.199,,0,,0,,0,
2024-08-08 01:18:00,0.199,,0,,0,,0,
2024-08-08 01:18:10,0.262,,0,,0,,0,
2024-08-08 01:18:20,0.262,,0,,0,,0,
2024-08-08 01:18:30,0.262,,0,,0,,0,
2024-08-08 01:18:40,53.2,,0,,0,,0,
2024-08-08 01:18:50,53.2,,0,,0,,0,
2024-08-08 01:19:00,53.2,,0,,0,,0,
2024-08-08 01:19:10,97.9,,0,,0,,0,
2024-08-08 01:19:20,97.9,,0,,0,,0,
2024-08-08 01:19:30,97.9,,0,,0,,0,
2024-08-08 01:19:40,74.7,,0,,0,,0,
2024-08-08 01:19:50,74.7,,0,,0,,0,
2024-08-08 01:20:00,74.7,,0,,0,,0,
2024-08-08 01:20:10,54.1,,0,,0,,0,
2024-08-08 01:20:20,54.1,,0,,0,,0,
2024-08-08 01:20:30,54.1,,0,,0,,0,
2024-08-08 01:20:40,52.2,,0,,0,,0,
2024-08-08 01:20:50,52.2,,0,,0,,0,
2024-08-08 01:21:00,52.2,,0,,0,,0,
2024-08-08 01:21:10,51.8,,0,,0,,0,
2024-08-08 01:21:20,51.8,,0,,0,,0,
2024-08-08 01:21:30,51.8,,0,,0,,0,
2024-08-08 01:21:40,52.1,,0,,0,,0,
2024-08-08 01:21:50,52.1,,0,,0,,0,
2024-08-08 01:22:00,52.1,,0,,0,,0,
2024-08-08 01:22:10,51.9,,0,,0,,0,
2024-08-08 01:22:20,51.9,,0,,0,,0,
2024-08-08 01:22:30,51.9,,0,,0,,0,
2024-08-08 01:22:40,52.2,,0,,0,,0,
2024-08-08 01:22:50,52.2,,0,,0,,0,
2024-08-08 01:23:00,52.2,,0,,0,,0,
2024-08-08 01:23:10,52.2,,0,,0,,0,
2024-08-08 01:23:20,52.2,,0,,0,,0,
2024-08-08 01:23:30,52.2,,0,,0,,0,
2024-08-08 01:23:40,52.2,,0,,0,,0,
2024-08-08 01:23:50,52.2,,0,,0,,0,
2024-08-08 01:24:00,52.2,,0,,0,,0,
2024-08-08 01:24:10,52.0,,0,,0,,0,
2024-08-08 01:24:20,52.0,,0,,0,,0,
2024-08-08 01:24:30,52.0,,0,,0,,0,
2024-08-08 01:24:40,52.2,,0,,0,,0,
2024-08-08 01:24:50,52.2,,0,,0,,0,
2024-08-08 01:25:00,52.2,,0,,0,,0,
2024-08-08 01:25:10,52.3,,0,,0,,0,
2024-08-08 01:25:20,52.3,,0,,0,,0,
2024-08-08 01:25:30,52.3,,0,,0,,0,
2024-08-08 01:25:40,52.2,,0,,0,,0,
2024-08-08 01:25:50,52.2,,0,,0,,0,
2024-08-08 01:26:00,52.2,,0,,0,,0,
2024-08-08 01:26:10,51.5,,0,,0,,0,
2024-08-08 01:26:20,51.5,,0,,0,,0,
2024-08-08 01:26:30,51.5,,0,,0,,0,
2024-08-08 01:26:40,52.1,,0,,0,,0,
2024-08-08 01:26:50,52.1,,0,,0,,0,
2024-08-08 01:27:00,52.1,,0,,0,,0,
2024-08-08 01:27:10,51.5,,0,,0,,0,
2024-08-08 01:27:20,51.5,,0,,0,,0,
2024-08-08 01:27:30,51.5,,0,,0,,0,
2024-08-08 01:27:40,51.8,,0,,0,,0,
2024-08-08 01:27:50,51.8,,0,,0,,0,
2024-08-08 01:28:00,51.8,,0,,0,,0,
2024-08-08 01:28:10,52.1,,0,,8.75,,0,
2024-08-08 01:28:20,52.1,,0,,8.75,,0,
2024-08-08 01:28:30,52.1,,0,,8.75,,0,
2024-08-08 01:28:40,52.1,,0,,0,,0,
2024-08-08 01:28:50,52.1,,0,,0,,0,
2024-08-08 01:29:00,52.1,,0,,0,,0,
2024-08-08 01:29:10,52.2,,0,,0,,0,
2024-08-08 01:29:20,52.2,,0,,0,,0,
2024-08-08 01:29:30,52.2,,0,,0,,0,
2024-08-08 01:29:40,52.2,,0,,0,,0,
2024-08-08 01:29:50,52.2,,0,,0,,0,
2024-08-08 01:30:00,52.2,,0,,0,,0,
2024-08-08 01:30:10,52.2,,0,,0,,0,
2024-08-08 01:30:20,52.2,,0,,0,,0,
2024-08-08 01:30:30,52.2,,0,,0,,0,
2024-08-08 01:30:40,51.8,,0,,0,,0,
2024-08-08 01:30:50,51.8,,0,,0,,0,
2024-08-08 01:31:00,51.8,,0,,0,,0,
2024-08-08 01:31:10,51.6,,0,,0,,0,
2024-08-08 01:31:20,51.6,,0,,0,,0,
2024-08-08 01:31:30,51.6,,0,,0,,0,
2024-08-08 01:31:40,52.3,,0,,0,,0,
2024-08-08 01:31:50,52.3,,0,,0,,0,
2024-08-08 01:32:00,52.3,,0,,0,,0,
2024-08-08 01:32:10,51.6,,0,,0,,0,
2024-08-08 01:32:20,51.6,,0,,0,,0,
2024-08-08 01:32:30,51.6,,0,,0,,0,
2024-08-08 01:32:40,52.4,,0,,0,,0,
2024-08-08 01:32:50,52.4,,0,,0,,0,
2024-08-08 01:33:00,52.4,,0,,0,,0,
2024-08-08 01:33:10,52.2,,0,,0,,0,
2024-08-08 01:33:20,52.2,,0,,0,,0,
2024-08-08 01:33:30,52.2,,0,,0,,0,
2024-08-08 01:33:40,52.4,,0,,0,,0,
2024-08-08 01:33:50,52.4,,0,,0,,0,
2024-08-08 01:34:00,52.4,,0,,0,,0,
2024-08-08 01:34:10,52.2,,0,,0,,0,
2024-08-08 01:34:20,52.2,,0,,0,,0,
2024-08-08 01:34:30,52.2,,0,,0,,0,
2024-08-08 01:34:40,52.1,,0,,0,,0,
2024-08-08 01:34:50,52.1,,0,,0,,0,
2024-08-08 01:35:00,52.1,,0,,0,,0,
2024-08-08 01:35:10,52.2,,0,,0,,0,
2024-08-08 01:35:20,52.2,,0,,0,,0,
2024-08-08 01:35:30,52.2,,0,,0,,0,
2024-08-08 01:35:40,52.0,,0,,0,,0,
2024-08-08 01:35:50,52.0,,0,,0,,0,
2024-08-08 01:36:00,52.0,,0,,0,,0,
2024-08-08 01:36:10,51.9,,0,,0,,0,
2024-08-08 01:36:20,51.9,,0,,0,,0,
2024-08-08 01:36:30,51.9,,0,,0,,0,
2024-08-08 01:36:40,52.1,,0,,0,,0,
2024-08-08 01:36:50,52.1,,0,,0,,0,
2024-08-08 01:37:00,52.1,,0,,0,,0,
2024-08-08 01:37:10,48.9,,0,,0,,0,
2024-08-08 01:37:20,48.9,,0,,0,,0,
2024-08-08 01:37:30,48.9,,0,,0,,0,
2024-08-08 01:37:40,0.124,,0,,0,,0,
2024-08-08 01:37:50,0.124,,0,,0,,0,
2024-08-08 01:38:00,0.124,,0,,0,,0,
2024-08-08 01:38:10,0.259,,0,,0,,0,
2024-08-08 01:38:20,0.259,,0,,0,,0,
2024-08-08 01:38:30,0.259,,0,,0,,0,
2024-08-08 01:38:40,0.127,,0,,0,,0,
2024-08-08 01:38:50,0.127,,0,,0,,0,
2024-08-08 01:39:00,0.127,,0,,0,,0,
2024-08-08 01:39:10,0.150,,0,,0,,0,
2024-08-08 01:39:20,0.150,,0,,0,,0,
2024-08-08 01:39:30,0.150,,0,,0,,0,
2024-08-08 01:39:40,0.210,,0,,0,,0,
2024-08-08 01:39:50,0.210,,0,,0,,0,
2024-08-08 01:40:00,0.210,,0,,0,,0,
2024-08-08 01:40:10,8.94,,0,,0,,0,
2024-08-08 01:40:20,8.94,,0,,0,,0,
2024-08-08 01:40:30,8.94,,0,,0,,0,
2024-08-08 01:40:40,121,,0,,0,,0,
2024-08-08 01:40:50,121,,0,,0,,0,
2024-08-08 01:41:00,121,,0,,0,,0,
2024-08-08 01:41:10,74.0,,0,,0,,0,
2024-08-08 01:41:20,74.0,,0,,0,,0,
2024-08-08 01:41:30,74.0,,0,,0,,0,
2024-08-08 01:41:40,61.4,,0,,0,,0,
2024-08-08 01:41:50,61.4,,0,,0,,0,
2024-08-08 01:42:00,61.4,,0,,0,,0,
2024-08-08 01:42:10,52.1,,0,,0,,0,
2024-08-08 01:42:20,52.1,,0,,0,,0,
2024-08-08 01:42:30,52.1,,0,,0,,0,
2024-08-08 01:42:40,52.3,,0,,0,,0,
2024-08-08 01:42:50,52.3,,0,,0,,0,
2024-08-08 01:43:00,52.3,,0,,0,,0,
2024-08-08 01:43:10,52.1,,0,,0,,0,
2024-08-08 01:43:20,52.1,,0,,0,,0,
2024-08-08 01:43:30,52.1,,0,,0,,0,
2024-08-08 01:43:40,52.4,,0,,0,,0,
2024-08-08 01:43:50,52.4,,0,,0,,0,
2024-08-08 01:44:00,52.4,,0,,0,,0,
2024-08-08 01:44:10,47.0,,0,,0,,0,
2024-08-08 01:44:20,47.0,,0,,0,,0,
2024-08-08 01:44:30,47.0,,0,,0,,0,
2024-08-08 01:44:40,52.0,,0,,0,,0,
2024-08-08 01:44:50,52.0,,0,,0,,0,
2024-08-08 01:45:00,52.0,,0,,0,,0,
2024-08-08 01:45:10,52.2,,0,,0,,0,
2024-08-08 01:45:20,52.2,,0,,0,,0,
2024-08-08 01:45:30,52.2,,0,,0,,0,
2024-08-08 01:45:40,52.1,,0,,0,,0,
2024-08-08 01:45:50,52.1,,0,,0,,0,
2024-08-08 01:46:00,52.1,,0,,0,,0,
2024-08-08 01:46:10,51.5,,0,,0,,0,
2024-08-08 01:46:20,51.5,,0,,0,,0,
2024-08-08 01:46:30,51.5,,0,,0,,0,
2024-08-08 01:46:40,51.9,,0,,0,,0,
2024-08-08 01:46:50,51.9,,0,,0,,0,
2024-08-08 01:47:00,51.9,,0,,0,,0,
2024-08-08 01:47:10,51.7,,0,,0,,0,
2024-08-08 01:47:20,51.7,,0,,0,,0,
2024-08-08 01:47:30,51.7,,0,,0,,0,
2024-08-08 01:47:40,52.3,,0,,0,,0,
2024-08-08 01:47:50,52.3,,0,,0,,0,
2024-08-08 01:48:00,52.3,,0,,0,,0,
2024-08-08 01:48:10,52.0,,0,,0,,0,
2024-08-08 01:48:20,52.0,,0,,0,,0,
2024-08-08 01:48:30,52.0,,0,,0,,0,
2024-08-08 01:48:40,52.1,,0,,0,,0,
2024-08-08 01:48:50,52.1,,0,,0,,0,
2024-08-08 01:49:00,52.1,,0,,0,,0,
2024-08-08 01:49:10,52.3,,0,,0,,0,
2024-08-08 01:49:20,52.3,,0,,0,,0,
2024-08-08 01:49:30,52.3,,0,,0,,0,
2024-08-08 01:49:40,52.3,,0,,0,,0,
2024-08-08 01:49:50,52.3,,0,,0,,0,
2024-08-08 01:50:00,52.3,,0,,0,,0,
2024-08-08 01:50:10,52.2,,0,,0,,0,
2024-08-08 01:50:20,52.2,,0,,0,,0,
2024-08-08 01:50:30,52.2,,0,,0,,0,
2024-08-08 01:50:40,51.4,,0,,0,,0,
2024-08-08 01:50:50,51.4,,0,,0,,0,
2024-08-08 01:51:00,51.4,,0,,0,,0,
2024-08-08 01:51:10,52.2,,0,,0,,0,
2024-08-08 01:51:20,52.2,,0,,0,,0,
2024-08-08 01:51:30,52.2,,0,,0,,0,
2024-08-08 01:51:40,52.1,,0,,0,,0,
2024-08-08 01:51:50,52.1,,0,,0,,0,
2024-08-08 01:52:00,52.1,,0,,0,,0,
2024-08-08 01:52:10,51.9,,0,,0,,0,
2024-08-08 01:52:20,51.9,,0,,0,,0,
2024-08-08 01:52:30,51.9,,0,,0,,0,
2024-08-08 01:52:40,52.0,,0,,0,,0,
2024-08-08 01:52:50,52.0,,0,,0,,0,
2024-08-08 01:53:00,52.0,,0,,0,,0,
2024-08-08 01:53:10,51.9,,0,,0,,0,
2024-08-08 01:53:20,51.9,,0,,0,,0,
2024-08-08 01:53:30,51.9,,0,,0,,0,
2024-08-08 01:53:40,52.0,,0,,0,,0,
2024-08-08 01:53:50,52.0,,0,,0,,0,
2024-08-08 01:54:00,52.0,,0,,0,,0,
2024-08-08 01:54:10,52.3,,0,,0,,0,
2024-08-08 01:54:20,52.3,,0,,0,,0,
2024-08-08 01:54:30,52.3,,0,,0,,0,
2024-08-08 01:54:40,52.2,,0,,0,,0,
2024-08-08 01:54:50,52.2,,0,,0,,0,
2024-08-08 01:55:00,52.2,,0,,0,,0,
2024-08-08 01:55:10,52.3,,0,,0,,0,
2024-08-08 01:55:20,52.3,,0,,0,,0,
2024-08-08 01:55:30,52.3,,0,,0,,0,
2024-08-08 01:55:40,52.0,,0,,0,,0,
2024-08-08 01:55:50,52.0,,0,,0,,0,
2024-08-08 01:56:00,52.0,,0,,0,,0,
2024-08-08 01:56:10,51.6,,0,,0,,0,
2024-08-08 01:56:20,51.6,,0,,0,,0,
2024-08-08 01:56:30,51.6,,0,,0,,0,
2024-08-08 01:56:40,52.0,,0,,0,,0,
2024-08-08 01:56:50,52.0,,0,,0,,0,
2024-08-08 01:57:00,52.0,,0,,0,,0,
2024-08-08 01:57:10,52.2,,0,,0,,0,
2024-08-08 01:57:20,52.2,,0,,0,,0,
2024-08-08 01:57:30,52.2,,0,,0,,0,
2024-08-08 01:57:40,51.9,,0,,0,,0,
2024-08-08 01:57:50,51.9,,0,,0,,0,
2024-08-08 01:58:00,51.9,,0,,0,,0,
2024-08-08 01:58:10,51.8,,0,,0,,0,
2024-08-08 01:58:20,51.8,,0,,0,,0,
2024-08-08 01:58:30,51.8,,0,,0,,0,
2024-08-08 01:58:40,52.4,,0,,0,,0,
2024-08-08 01:58:50,52.4,,0,,0,,0,
2024-08-08 01:59:00,52.4,,0,,0,,0,
2024-08-08 01:59:10,52.4,,0,,0,,0,
2024-08-08 01:59:20,52.4,,0,,0,,0,
2024-08-08 01:59:30,52.4,,0,,0,,0,
2024-08-08 01:59:40,52.4,,0,,0,,0,
2024-08-08 01:59:50,52.4,,0,,0,,0,
2024-08-08 02:00:00,52.4,,0,,0,,0,
2024-08-08 02:00:10,52.1,,0,,0,,0,
2024-08-08 02:00:20,52.1,,0,,0,,0,
2024-08-08 02:00:30,52.1,,0,,0,,0,
2024-08-08 02:00:40,52.1,,0,,0,,0,
2024-08-08 02:00:50,52.1,,0,,0,,0,
2024-08-08 02:01:00,52.1,,0,,0,,0,
2024-08-08 02:01:10,49.6,,0,,0,,0,
2024-08-08 02:01:20,49.6,,0,,0,,0,
2024-08-08 02:01:30,49.6,,0,,0,,0,
2024-08-08 02:01:40,0.156,,0,,0,,0,
2024-08-08 02:01:50,0.156,,0,,0,,0,
2024-08-08 02:02:00,0.156,,0,,0,,0,
2024-08-08 02:02:10,0.0482,,0,,0,,0,
2024-08-08 02:02:20,0.0482,,0,,0,,0,
2024-08-08 02:02:30,0.0482,,0,,0,,0,
2024-08-08 02:02:40,0,,0,,0,,0,
2024-08-08 02:02:50,0,,0,,0,,0,
2024-08-08 02:03:00,0,,0,,0,,0,
2024-08-08 02:03:10,0.208,,0,,0,,0,
2024-08-08 02:03:20,0.208,,0,,0,,0,
2024-08-08 02:03:30,0.208,,0,,0,,0,
2024-08-08 02:03:40,0.188,,0,,0,,0,
2024-08-08 02:03:50,0.188,,0,,0,,0,
2024-08-08 02:04:00,0.188,,0,,0,,0,
2024-08-08 02:04:10,6.83,,0,,0,,0,
2024-08-08 02:04:20,6.83,,0,,0,,0,
2024-08-08 02:04:30,6.83,,0,,0,,0,
2024-08-08 02:04:40,122,,0,,0,,0,
2024-08-08 02:04:50,122,,0,,0,,0,
2024-08-08 02:05:00,122,,0,,0,,0,
2024-08-08 02:05:10,74.9,,0,,0,,0,
2024-08-08 02:05:20,74.9,,0,,0,,0,
2024-08-08 02:05:30,74.9,,0,,0,,0,
2024-08-08 02:05:40,61.1,,0,,0,,0,
2024-08-08 02:05:50,61.1,,0,,0,,0,
2024-08-08 02:06:00,61.1,,0,,0,,0,
2024-08-08 02:06:10,50.9,,0,,0,,0,
2024-08-08 02:06:20,50.9,,0,,0,,0,
2024-08-08 02:06:30,50.9,,0,,0,,0,
2024-08-08 02:06:40,52.4,,0,,0,,0,
2024-08-08 02:06:50,52.4,,0,,0,,0,
2024-08-08 02:07:00,52.4,,0,,0,,0,
2024-08-08 02:07:10,52.1,,0,,0,,0,
2024-08-08 02:07:20,52.1,,0,,0,,0,
2024-08-08 02:07:30,52.1,,0,,0,,0,
2024-08-08 02:07:40,52.0,,0,,0,,0,
2024-08-08 02:07:50,52.0,,0,,0,,0,
2024-08-08 02:08:00,52.0,,0,,0,,0,
2024-08-08 02:08:10,52.3,,0,,0,,0,
2024-08-08 02:08:20,52.3,,0,,0,,0,
2024-08-08 02:08:30,52.3,,0,,0,,0,
2024-08-08 02:08:40,52.0,,0,,0,,0,
2024-08-08 02:08:50,52.0,,0,,0,,0,
2024-08-08 02:09:00,52.0,,0,,0,,0,
2024-08-08 02:09:10,52.2,,0,,0,,0,
2024-08-08 02:09:20,52.2,,0,,0,,0,
2024-08-08 02:09:30,52.2,,0,,0,,0,
2024-08-08 02:09:40,52.1,,0,,0,,0,
2024-08-08 02:09:50,52.1,,0,,0,,0,
2024-08-08 02:10:00,52.1,,0,,0,,0,
2024-08-08 02:10:10,51.8,,0,,0,,0,
